scenario_seed,slot,assignment_id,cell,selected_satellite,visible_satellites,demand_bits,proxy_xi,oracle_xi,signed_error,abs_error,rel_error,oracle_status,oracle_solve_time_s
0,7,3,8,0,2,1296660.0,1.0,0.9999999510740785,4.89259215363802e-08,4.89259215363802e-08,4.8925923930126115e-08,optimal,0.021794582993607037
0,7,3,9,3,4,1297105.0,1.0,0.9999999653949627,3.46050372801443e-08,3.46050372801443e-08,3.4605038477652947e-08,optimal,0.021794582993607037
0,7,3,10,0,3,1298579.0,1.0,0.9999999510353146,4.89646854173742e-08,4.89646854173742e-08,4.896468781491473e-08,optimal,0.021794582993607037
0,7,3,11,0,1,1299207.0,1.0,0.9999999509059394,4.909406059461219e-08,4.909406059461219e-08,4.909406300483909e-08,optimal,0.021794582993607037
0,7,4,0,2,3,1299406.0,1.0,0.9999999998791618,1.2083822831243651e-10,1.2083822831243651e-10,1.208382283270384e-10,optimal_inaccurate,0.07214908400783315
0,7,4,1,0,2,1298735.0,1.0,0.9999999998782569,1.2174306007750602e-10,1.2174306007750602e-10,1.2174306009232739e-10,optimal_inaccurate,0.07214908400783315
0,7,4,2,0,1,1299870.0,0.8983649123466244,0.999999999878446,-0.1016350875318216,0.1016350875318216,0.10163508754417575,optimal_inaccurate,0.07214908400783315
0,7,4,3,1,2,1299142.0,1.0,0.9999999998789487,1.2105128011086208e-10,1.2105128011086208e-10,1.2105128012551548e-10,optimal_inaccurate,0.07214908400783315
0,7,4,4,2,3,6489083.0,1.0,0.9999999998653268,1.3467316151150044e-10,1.3467316151150044e-10,1.346731615296373e-10,optimal_inaccurate,0.07214908400783315
0,7,4,5,3,4,1299039.0,1.0,0.9999999998791251,1.2087486567224914e-10,1.2087486567224914e-10,1.2087486568685987e-10,optimal_inaccurate,0.07214908400783315
0,7,4,6,2,4,6491412.0,1.0,0.9999999998653424,1.3465761838915569e-10,1.3465761838915569e-10,1.3465761840728836e-10,optimal_inaccurate,0.07214908400783315
0,7,4,7,0,4,6498027.0,1.0,0.9999999998796533,1.2034673257943496e-10,1.2034673257943496e-10,1.203467325939183e-10,optimal_inaccurate,0.07214908400783315
0,7,4,8,1,2,1296660.0,1.0,0.9999999998789694,1.2103062996260405e-10,1.2103062996260405e-10,1.2103062997725246e-10,optimal_inaccurate,0.07214908400783315
0,7,4,9,0,4,1297105.0,1.0,0.9999999998782344,1.217655976049059e-10,1.217655976049059e-10,1.2176559761973276e-10,optimal_inaccurate,0.07214908400783315
0,7,4,10,3,3,1298579.0,1.0,0.9999999998791224,1.208776412298107e-10,1.208776412298107e-10,1.208776412444221e-10,optimal_inaccurate,0.07214908400783315
0,7,4,11,0,1,1299207.0,1.0,0.9999999998781746,1.218254386259332e-10,1.218254386259332e-10,1.2182543864077463e-10,optimal_inaccurate,0.07214908400783315
0,7,5,0,2,3,1299406.0,1.0,0.9999999891455786,1.0854421361727873e-08,1.0854421361727873e-08,1.0854421479546338e-08,optimal,0.0235382499959087
0,7,5,1,0,2,1298735.0,1.0,0.9999999963845445,3.6154554905465375e-09,3.6154554905465375e-09,3.615455503618056e-09,optimal,0.0235382499959087
0,7,5,2,0,1,1299870.0,0.8983649123466244,0.9999999994061728,-0.10163508705954838,0.10163508705954838,0.10163508711990206,optimal,0.0235382499959087
0,7,5,3,1,2,1299142.0,1.0,0.999999997388096,2.6119040263949955e-09,2.6119040263949955e-09,2.611904033217038e-09,optimal,0.0235382499959087
0,7,5,4,0,3,6489083.0,1.0,0.9999999840470979,1.5952902110427658e-08,1.5952902110427658e-08,1.5952902364922747e-08,optimal,0.0235382499959087
0,7,5,5,1,4,1299039.0,1.0,0.9999999950986931,4.901306915883197e-09,4.901306915883197e-09,4.9013069399060066e-09,optimal,0.0235382499959087
0,7,5,6,1,4,6491412.0,1.0,0.9999999779829656,2.201703441784275e-08,2.201703441784275e-08,2.2017034902592567e-08,optimal,0.0235382499959087
0,7,5,7,2,4,6498027.0,1.0,0.9999999918140965,8.185903510593562e-09,8.185903510593562e-09,8.185903577602578e-09,optimal,0.0235382499959087
0,7,5,8,1,2,1296660.0,1.0,0.9999999946827371,5.317262852244653e-09,5.317262852244653e-09,5.317262880517938e-09,optimal,0.0235382499959087
0,7,5,9,1,4,1297105.0,1.0,0.9999999941868691,5.813130865561789e-09,5.813130865561789e-09,5.813130899354279e-09,optimal,0.0235382499959087
0,7,5,10,3,3,1298579.0,1.0,0.9999999973021487,2.6978512757125372e-09,2.6978512757125372e-09,2.6978512829909387e-09,optimal,0.0235382499959087
0,7,5,11,0,1,1299207.0,1.0,0.9999999973198472,2.6801527663877778e-09,2.6801527663877778e-09,2.680152773570997e-09,optimal,0.0235382499959087
0,13,6,0,0,4,1121115.0,1.0,0.9999999999891478,1.085220802110598e-11,1.085220802110598e-11,1.085220802122375e-11,optimal,0.06182037499092985
0,13,6,1,1,1,1123106.0,1.0,0.9999999999889579,1.1042056158316882e-11,1.1042056158316882e-11,1.1042056158438809e-11,optimal,0.06182037499092985
0,13,6,2,0,2,1121673.0,1.0,0.9999999999891479,1.0852096998803518e-11,1.0852096998803518e-11,1.0852096998921286e-11,optimal,0.06182037499092985
0,13,6,3,0,2,1121930.0,1.0,0.999999999989147,1.0852985177223218e-11,1.0852985177223218e-11,1.0852985177341005e-11,optimal,0.06182037499092985
0,13,6,4,1,4,5609757.0,1.0,0.9999999999853539,1.4646062140855065e-11,1.4646062140855065e-11,1.4646062141069573e-11,optimal,0.06182037499092985
0,13,6,5,2,3,1121364.0,1.0,0.9999999999891053,1.0894729562949124e-11,1.0894729562949124e-11,1.089472956306782e-11,optimal,0.06182037499092985
0,13,6,6,2,3,5607264.0,1.0,0.9999999999806767,1.9323320721298387e-11,1.9323320721298387e-11,1.9323320721671778e-11,optimal,0.06182037499092985
0,13,6,7,1,3,5612820.0,1.0,0.9999999999854988,1.4501178036141482e-11,1.4501178036141482e-11,1.4501178036351767e-11,optimal,0.06182037499092985
0,13,6,8,1,3,1120737.0,1.0,0.9999999999889594,1.104061286838487e-11,1.104061286838487e-11,1.1040612868506764e-11,optimal,0.06182037499092985
0,13,6,9,2,3,1123559.0,1.0,0.9999999999891068,1.0893175250714648e-11,1.0893175250714648e-11,1.089317525083331e-11,optimal,0.06182037499092985
0,13,6,10,2,4,1120407.0,1.0,0.9999999999891067,1.0893286273017111e-11,1.0893286273017111e-11,1.0893286273135774e-11,optimal,0.06182037499092985
0,13,6,11,0,2,1122545.0,1.0,0.9999999999891446,1.0855427667877393e-11,1.0855427667877393e-11,1.0855427667995234e-11,optimal,0.06182037499092985
0,13,7,0,1,4,1121115.0,1.0,0.9999999999823711,1.7628898341115473e-11,1.7628898341115473e-11,1.762889834142625e-11,optimal,0.07304254100017715
0,13,7,1,1,1,1123106.0,1.0,0.9999999999823609,1.7639112392942025e-11,1.7639112392942025e-11,1.7639112393253164e-11,optimal,0.07304254100017715
0,13,7,2,0,2,1121673.0,1.0,0.9999999999830957,1.6904255772942633e-11,1.6904255772942633e-11,1.690425577322839e-11,optimal,0.07304254100017715
0,13,7,3,1,2,1121930.0,1.0,0.9999999999823739,1.762612278355391e-11,1.762612278355391e-11,1.762612278386459e-11,optimal,0.07304254100017715
0,13,7,4,1,4,5609757.0,1.0,0.9999999998942694,1.0573064646024477e-10,1.0573064646024477e-10,1.0573064647142374e-10,optimal,0.07304254100017715
0,13,7,5,1,3,1121364.0,1.0,0.9999999999823611,1.76388903483371e-11,1.76388903483371e-11,1.763889034864823e-11,optimal,0.07304254100017715
0,13,7,6,1,3,5607264.0,1.0,0.9999999998924107,1.0758927082576974e-10,1.0758927082576974e-10,1.075892708373452e-10,optimal,0.07304254100017715
0,13,7,7,3,3,5612820.0,1.0,0.999999999974981,2.5018986882230365e-11,2.5018986882230365e-11,2.5018986882856315e-11,optimal,0.07304254100017715
0,13,7,8,3,3,1120737.0,1.0,0.9999999999831886,1.681144112808397e-11,1.681144112808397e-11,1.6811441128366595e-11,optimal,0.07304254100017715
0,13,7,9,2,3,1123559.0,1.0,0.9999999999833945,1.6605494757016004e-11,1.6605494757016004e-11,1.6605494757291746e-11,optimal,0.07304254100017715
0,13,7,10,0,4,1120407.0,1.0,0.9999999999830963,1.690370066143032e-11,1.690370066143032e-11,1.6903700661716057e-11,optimal,0.07304254100017715
0,13,7,11,0,2,1122545.0,1.0,0.9999999999830907,1.6909251776553447e-11,1.6909251776553447e-11,1.690925177683937e-11,optimal,0.07304254100017715
0,13,8,0,2,4,1121115.0,1.0,0.9999999999795465,2.0453527760366796e-11,2.0453527760366796e-11,2.0453527760785143e-11,optimal,0.07285645899537485
0,13,8,1,1,1,1123106.0,1.0,0.9999999999797067,2.0293322577913386e-11,2.0293322577913386e-11,2.0293322578325206e-11,optimal,0.07285645899537485
0,13,8,2,0,2,1121673.0,1.0,0.9999999999793577,2.0642265674553073e-11,2.0642265674553073e-11,2.0642265674979178e-11,optimal,0.07285645899537485
0,13,8,3,1,2,1121930.0,1.0,0.9999999999797069,2.029310053330846e-11,2.029310053330846e-11,2.029310053372027e-11,optimal,0.07285645899537485
0,13,8,4,1,4,5609757.0,1.0,0.9999999999726966,2.7303381777699087e-11,2.7303381777699087e-11,2.730338177844456e-11,optimal,0.07285645899537485
0,13,8,5,3,3,1121364.0,1.0,0.9999999999797401,2.025990486487217e-11,2.025990486487217e-11,2.0259904865282632e-11,optimal,0.07285645899537485
0,13,8,6,2,3,5607264.0,1.0,0.999999999949375,5.062494867758005e-11,5.062494867758005e-11,5.0624948680142934e-11,optimal,0.07285645899537485
0,13,8,7,3,3,5612820.0,1.0,0.9999999999606073,3.939271131514488e-11,3.939271131514488e-11,3.9392711316696664e-11,optimal,0.07285645899537485
0,13,8,8,3,3,1120737.0,1.0,0.9999999999797591,2.024092005115108e-11,2.024092005115108e-11,2.0240920051560772e-11,optimal,0.07285645899537485
0,13,8,9,2,3,1123559.0,1.0,0.9999999999795574,2.044264757472547e-11,2.044264757472547e-11,2.044264757514337e-11,optimal,0.07285645899537485
0,13,8,10,3,4,1120407.0,1.0,0.9999999999797275,2.0272450385050433e-11,2.0272450385050433e-11,2.0272450385461406e-11,optimal,0.07285645899537485
0,13,8,11,1,2,1122545.0,1.0,0.999999999979685,2.0314971926893577e-11,2.0314971926893577e-11,2.0314971927306275e-11,optimal,0.07285645899537485
0,16,9,0,2,3,936776.0,1.0,0.9999999998818427,1.1815726175257169e-10,1.1815726175257169e-10,1.1815726176653281e-10,optimal_inaccurate,0.08705591699981596
0,16,9,1,2,3,936593.0,1.0,0.999999999881769,1.182309805614068e-10,1.182309805614068e-10,1.1823098057538537e-10,optimal_inaccurate,0.08705591699981596
0,16,9,2,1,3,937913.0,1.0,0.9999999998838768,1.1612322214915594e-10,1.1612322214915594e-10,1.1612322216264054e-10,optimal_inaccurate,0.08705591699981596
0,16,9,3,1,2,936806.0,1.0,0.9999999998838518,1.1614820216721e-10,1.1614820216721e-10,1.1614820218070041e-10,optimal_inaccurate,0.08705591699981596
0,16,9,4,0,3,4686790.0,1.0,0.999999999767397,2.3260304793382147e-10,2.3260304793382147e-10,2.3260304798792565e-10,optimal_inaccurate,0.08705591699981596
0,16,9,5,3,3,937327.0,1.0,0.9999999998854757,1.1452427894909079e-10,1.1452427894909079e-10,1.145242789622066e-10,optimal_inaccurate,0.08705591699981596
0,16,9,6,1,4,4690632.0,1.0,0.999999999848618,1.5138201803210904e-10,1.5138201803210904e-10,1.5138201805502557e-10,optimal_inaccurate,0.08705591699981596
0,16,9,7,3,3,4687050.0,1.0,0.9999999997649894,2.350105665627211e-10,2.350105665627211e-10,2.350105666179511e-10,optimal_inaccurate,0.08705591699981596
0,16,9,8,1,3,936661.0,1.0,0.9999999998838737,1.1612633077362489e-10,1.1612633077362489e-10,1.161263307871102e-10,optimal_inaccurate,0.08705591699981596
0,16,9,9,2,2,938329.0,1.0,0.9999999998817404,1.1825962431544212e-10,1.1825962431544212e-10,1.1825962432942747e-10,optimal_inaccurate,0.08705591699981596
0,16,9,10,0,3,936389.0,1.0,0.9999999998857773,1.1422274237560259e-10,1.1422274237560259e-10,1.1422274238864943e-10,optimal_inaccurate,0.08705591699981596
0,16,9,11,2,3,937737.0,1.0,0.9999999998818749,1.1812506528485756e-10,1.1812506528485756e-10,1.1812506529881108e-10,optimal_inaccurate,0.08705591699981596
0,16,10,0,2,3,936776.0,1.0,0.9999999999871986,1.2801426585440367e-11,1.2801426585440367e-11,1.2801426585604245e-11,optimal,0.07082091599295381
0,16,10,1,1,3,936593.0,1.0,0.9999999999874174,1.2582601627286749e-11,1.2582601627286749e-11,1.258260162744507e-11,optimal,0.07082091599295381
0,16,10,2,1,3,937913.0,1.0,0.9999999999874122,1.2587819675502487e-11,1.2587819675502487e-11,1.2587819675660941e-11,optimal,0.07082091599295381
0,16,10,3,1,2,936806.0,1.0,0.9999999999874176,1.2582379582681824e-11,1.2582379582681824e-11,1.258237958284014e-11,optimal,0.07082091599295381
0,16,10,4,0,3,4686790.0,1.0,0.9999999999880784,1.1921574838424931e-11,1.1921574838424931e-11,1.1921574838567054e-11,optimal,0.07082091599295381
0,16,10,5,3,3,937327.0,1.0,0.9999999999873664,1.2633560864117044e-11,1.2633560864117044e-11,1.2633560864276651e-11,optimal,0.07082091599295381
0,16,10,6,0,4,4690632.0,1.0,0.9999999999877203,1.2279732786169006e-11,1.2279732786169006e-11,1.2279732786319799e-11,optimal,0.07082091599295381
0,16,10,7,0,3,4687050.0,1.0,0.9999999999879604,1.2039591545942585e-11,1.2039591545942585e-11,1.2039591546087537e-11,optimal,0.07082091599295381
0,16,10,8,1,3,936661.0,1.0,0.9999999999873898,1.2610246180599916e-11,1.2610246180599916e-11,1.2610246180758935e-11,optimal,0.07082091599295381
0,16,10,9,3,2,938329.0,1.0,0.9999999999873543,1.2645662295085458e-11,1.2645662295085458e-11,1.264566229524537e-11,optimal,0.07082091599295381
0,16,10,10,3,3,936389.0,1.0,0.9999999999873648,1.2635226198653982e-11,1.2635226198653982e-11,1.263522619881363e-11,optimal,0.07082091599295381
0,16,10,11,0,3,937737.0,1.0,0.9999999999875178,1.2482237465860635e-11,1.2482237465860635e-11,1.248223746601644e-11,optimal,0.07082091599295381
0,16,11,0,0,3,936776.0,1.0,0.9999999999901832,9.816814028340559e-12,9.816814028340559e-12,9.816814028436929e-12,optimal,0.06359612500818912
0,16,11,1,3,3,936593.0,1.0,0.9999999999901793,9.820699808926747e-12,9.820699808926747e-12,9.820699809023193e-12,optimal,0.06359612500818912
0,16,11,2,0,3,937913.0,1.0,0.9999999999901841,9.815925849920859e-12,9.815925849920859e-12,9.815925850017211e-12,optimal,0.06359612500818912
0,16,11,3,1,2,936806.0,1.0,0.9999999999902087,9.79127889877418e-12,9.79127889877418e-12,9.79127889887005e-12,optimal,0.06359612500818912
0,16,11,4,2,3,4686790.0,1.0,0.9999999999874192,1.2580825270447349e-11,1.2580825270447349e-11,1.2580825270605626e-11,optimal,0.06359612500818912
0,16,11,5,3,3,937327.0,1.0,0.9999999999901804,9.819589585902122e-12,9.819589585902122e-12,9.819589585998547e-12,optimal,0.06359612500818912
0,16,11,6,1,4,4690632.0,1.0,0.9999999999841689,1.5831114197339957e-11,1.5831114197339957e-11,1.583111419759058e-11,optimal,0.06359612500818912
0,16,11,7,0,3,4687050.0,1.0,0.9999999999858795,1.4120482560997516e-11,1.4120482560997516e-11,1.4120482561196904e-11,optimal,0.06359612500818912
0,16,11,8,1,3,936661.0,1.0,0.999999999990214,9.78594982825598e-12,9.78594982825598e-12,9.785949828351745e-12,optimal,0.06359612500818912
0,16,11,9,3,2,938329.0,1.0,0.9999999999901786,9.821365942741522e-12,9.821365942741522e-12,9.821365942837981e-12,optimal,0.06359612500818912
0,16,11,10,3,3,936389.0,1.0,0.9999999999901804,9.819589585902122e-12,9.819589585902122e-12,9.819589585998547e-12,optimal,0.06359612500818912
0,16,11,11,2,3,937737.0,1.0,0.999999999990373,9.626965891129657e-12,9.626965891129657e-12,9.626965891222336e-12,optimal,0.06359612500818912
0,22,12,0,2,3,702245.0,1.0,0.9999999712589582,2.8741041768753917e-08,2.8741041768753917e-08,2.874104259480142e-08,optimal,0.022208124995813705
0,22,12,1,2,2,702513.0,1.0,0.9999999706214142,2.9378585786332678e-08,2.9378585786332678e-08,2.9378586649434006e-08,optimal,0.022208124995813705
0,22,12,2,2,3,701668.0,1.0,0.9999999702268136,2.9773186360770865e-08,2.9773186360770865e-08,2.977318724721352e-08,optimal,0.022208124995813705
0,22,12,3,1,3,703307.0,1.0,0.9999999698742665,3.012573346339309e-08,3.012573346339309e-08,3.0125734370952933e-08,optimal,0.022208124995813705
0,22,12,4,0,3,3507392.0,1.0,0.999999960974534,3.902546596989964e-08,3.902546596989964e-08,3.90254674928867e-08,optimal,0.022208124995813705
0,22,12,5,2,3,700212.0,1.0,0.9999999688251453,3.1174854697724186e-08,3.1174854697724186e-08,3.117485566959578e-08,optimal,0.022208124995813705
0,22,12,6,2,3,3509681.0,1.0,0.999999943398302,5.660169799526216e-08,5.660169799526216e-08,5.6601701199014554e-08,optimal,0.022208124995813705
0,22,12,7,3,3,3508112.0,1.0,0.9999999613946602,3.860533981381309e-08,3.860533981381309e-08,3.860534130418541e-08,optimal,0.022208124995813705
0,22,12,8,3,2,701271.0,1.0,0.9999999660349168,3.3965083190423684e-08,3.3965083190423684e-08,3.39650843440506e-08,optimal,0.022208124995813705
0,22,12,9,3,3,701126.0,1.0,0.9999999717495218,2.8250478179003835e-08,2.8250478179003835e-08,2.8250478977093376e-08,optimal,0.022208124995813705
0,22,12,10,0,4,702837.0,1.0,0.9999999684154421,3.158455785801095e-08,3.158455785801095e-08,3.158455885559528e-08,optimal,0.022208124995813705
0,22,12,11,0,3,702203.0,1.0,0.9999999676880633,3.2311936681850284e-08,3.2311936681850284e-08,3.231193772591157e-08,optimal,0.022208124995813705
0,22,13,0,1,3,702245.0,1.0,0.9999999999573682,4.2631786989488774e-11,4.2631786989488774e-11,4.2631786991306244e-11,optimal_inaccurate,0.06558891700115055
0,22,13,1,3,2,702513.0,1.0,0.9999999999573279,4.2672088085282667e-11,4.2672088085282667e-11,4.2672088087103576e-11,optimal_inaccurate,0.06558891700115055
0,22,13,2,2,3,701668.0,1.0,0.9999999999573393,4.266065278812903e-11,4.266065278812903e-11,4.266065278994896e-11,optimal_inaccurate,0.06558891700115055
0,22,13,3,2,3,703307.0,1.0,0.9999999999574094,4.259059771527518e-11,4.259059771527518e-11,4.259059771708914e-11,optimal_inaccurate,0.06558891700115055
0,22,13,4,0,3,3507392.0,1.0,0.9999999999343944,6.560563203805714e-11,6.560563203805714e-11,6.560563204236124e-11,optimal_inaccurate,0.06558891700115055
0,22,13,5,3,3,700212.0,1.0,0.9999999999573453,4.265465758379605e-11,4.265465758379605e-11,4.2654657585615474e-11,optimal_inaccurate,0.06558891700115055
0,22,13,6,3,3,3509681.0,1.0,0.999999999956604,4.339595349733827e-11,4.339595349733827e-11,4.3395953499221475e-11,optimal_inaccurate,0.06558891700115055
0,22,13,7,2,3,3508112.0,1.0,0.9999999999592288,4.0771164222519474e-11,4.0771164222519474e-11,4.0771164224181764e-11,optimal_inaccurate,0.06558891700115055
0,22,13,8,3,2,701271.0,1.0,0.9999999999573522,4.2647774201043376e-11,4.2647774201043376e-11,4.264777420286221e-11,optimal_inaccurate,0.06558891700115055
0,22,13,9,2,3,701126.0,1.0,0.9999999999574369,4.2563064184264476e-11,4.2563064184264476e-11,4.256306418607609e-11,optimal_inaccurate,0.06558891700115055
0,22,13,10,1,4,702837.0,1.0,0.9999999999573799,4.262012964773021e-11,4.262012964773021e-11,4.2620129649546685e-11,optimal_inaccurate,0.06558891700115055
0,22,13,11,0,3,702203.0,1.0,0.9999999999571286,4.287137311820288e-11,4.287137311820288e-11,4.287137312004084e-11,optimal_inaccurate,0.06558891700115055
0,22,14,0,1,3,702245.0,1.0,0.9999999999697395,3.026046080378819e-11,3.026046080378819e-11,3.026046080470389e-11,optimal_inaccurate,0.06488608299696352
0,22,14,1,2,2,702513.0,1.0,0.9999999999699247,3.0075275603280716e-11,3.0075275603280716e-11,3.007527560418524e-11,optimal_inaccurate,0.06488608299696352
0,22,14,2,2,3,701668.0,1.0,0.9999999999698453,3.0154656549541414e-11,3.0154656549541414e-11,3.015465655045072e-11,optimal_inaccurate,0.06488608299696352
0,22,14,3,2,3,703307.0,1.0,0.9999999999698266,3.017341931865758e-11,3.017341931865758e-11,3.0173419319568014e-11,optimal_inaccurate,0.06488608299696352
0,22,14,4,0,3,3507392.0,1.0,0.9999999999688818,3.111821911261359e-11,3.111821911261359e-11,3.111821911358193e-11,optimal_inaccurate,0.06488608299696352
